bridgeId,name,state,region,lga,assetOwner,assetClass,structureType,material,yearBuilt,spanLengthM,deckWidthM,totalLengthM,numberOfSpans,numberOfLanes,clearanceHeightM,latitude,longitude,postingStatus,condition,conditionRating,conditionScore,nhvrRouteAssessed,operationalStatus,criticality,inspectionDate,aadtVehicles,remarks,maintenanceAuthority,designLoad,nhvrRef,sourceRefURL
B08504,PGIRD BRIDGE S/B,NSW,Newcastle,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,5.19,-32.75538,151.76567,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SALT ASH-EAST MAITLAND; Route No: SR104; Class: State Road; Waterway: Richardson Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07671,FREEMANS DRIVE,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Steel Girder,Steel,,,,,,,5.19,-33.09415,151.46708,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: MORISSET-FREEMANS WATERHOLE; Route No: SR392; Class: State Road; Waterway: F3 N/B Ov Rgnlrd392; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08833,GOODEN RES PEDO,NSW,Baulkham Hills,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.19,-33.77265,150.9737,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M2 MOTORWAY; Route No: NR6002; Class: National Highway; Waterway: M2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00603,RABY RD BR,NSW,St. Andrews,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.19,-34.02971,150.82396,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Hume Hwy; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09476,PRIVATE COAL BRIDGE,NSW,Windsor,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,5.19,-32.6251,151.09669,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: WINDSOR-MT THORLEY; Route No: SR503; Class: State Road; Waterway: Putty Rd - Mr503; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07889,STHN X DR-MR 593,NSW,Eastlakes,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.19,-33.93561,151.20805,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PAGEWOOD-MASCOT; Route No: SR344; Class: State Road; Waterway: Wentworth Ave; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00611,MORTON PARK RD STH,NSW,Sydney,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-34.18327,150.72123,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: At Morton Park Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09882,BR ON M7 NB,NSW,Eastern Creek,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-33.7996,150.8537,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: M4; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09045,BRIDGE ON M5(W/B),NSW,Kyeemagh,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-33.94648,151.17011,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SANS SOUCI-BOTANY; Route No: SR194; Class: State Road; Waterway: General Holmes Dr; Source: TfNSW Vertical Clearances Oct 2023,,,,
B02213,RAILWAY BRIDGE,NSW,South Grafton,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-29.70736,152.94069,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GWYDIR HIGHWAY; Route No: HW12; Class: State Highway; Waterway: Gwydir Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01803,DAWSON RIVER,NSW,Cundletown,Hunter Precinct,TfNSW,BRIDGE,Steel Truss,Steel,,,,,,,5.2,-31.89449,152.50354,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: OLD SH10 ROUTE THROUGH TAREE; Route No: SR7776; Class: State Road; Waterway: Dawson River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01873,MACKSVILLE BRIDGE,NSW,Macksville,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-30.7064,152.921,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: OLD PACIFIC HWY- Nambucca to Valla; Route No: SR3170010; Class: State Road; Waterway: Nambucca River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B02090,RALEIGH BRIDGE,NSW,Nth.Arm At Raleigh,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-30.45529,153.0087,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BELLINGEN LGA; Route No: SR9999033; Class: State Road; Waterway: Bellinger River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11599,BRIDGE ON BALD HILL ROAD,NSW,Orth Of Kempsey,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-30.7324,152.92131,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09197,SALLY'S CORNER,NSW,,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-34.60824,150.22668,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: At Sutton Forest; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11587,COCKBURNS LANE OVERBRIDGE,NSW,Orth Of Kempsey,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-30.78144,152.89136,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Over Sh10; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09205,PED OVER-BRIDGE SH16,NSW,Goonellabah,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-28.81621,153.33708,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,"Road: BRUXNER HIGHWAY; Route No: HW16; Class: State Highway; Waterway: Bruxner Hway, Kadina High; Source: TfNSW Vertical Clearances Oct 2023",,,,
B00645,BERKELEY RD BRIDGE,NSW,Unanderra,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-34.46233,150.85246,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SOUTHERN FREEWAY; Route No: NR6006; Class: National Highway; Waterway: Freeway F.6; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00433,NORTH BR ON RAIL,NSW,Lidcombe,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-33.8621,151.04219,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: LUCAS HEIGHTS-DUNDAS; Route No: SR190; Class: State Road; Waterway: Olympic Dr; Source: TfNSW Vertical Clearances Oct 2023,,,,
B03184,BRIDGE,NSW,Echuca-Moama,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-36.12329,144.75292,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Murray River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09774,RIVERSIDE DRIVE BRIDGE,NSW,Swamp Road,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-34.61647,150.83826,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PRINCES HIGHWAY; Route No: HW1; Class: State Highway; Waterway: Sh1; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08570,N/B PGIRD BRIDGE,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,5.2,-33.34483,151.36869,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08380,BR ON FAIRFORD RD,NSW,Padstow,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-33.94053,151.0355,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SOUTH WESTERN FREEWAY; Route No: NR6005; Class: National Highway; Waterway: Ov 6005 (M5); Source: TfNSW Vertical Clearances Oct 2023,,,,
B07491,M4 E/B BRIDGE,NSW,Regentville,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-33.77284,150.67056,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: LUDDENHAM-RICHMOND; Route No: SR155; Class: State Road; Waterway: Mulgoa Rd - Mr155; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00816,BRIDGE OVER SH2,NSW,Wilton,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-34.22978,150.66804,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Mr 612 - Picton Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10374,WEAKLEYS DRIVE INTE,NSW,Beresfield,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,5.2,-32.7948,151.6357,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NEW ENGLAND HIGHWAY; Route No: HW9; Class: State Highway; Waterway: Weakleys Drive Ext; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10412,BRIDGE ON MR600,NSW,Kew,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-31.63455,152.72661,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Over Hw10; Source: TfNSW Vertical Clearances Oct 2023,,,,
B06311,N/B LOAD RAMP,NSW,Sh3 Interchange,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-34.80293,149.60966,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Sh2 - S/B; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00680,RAILWAY BRIDGE,NSW,Unanderra (North End),Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-34.44779,150.85118,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PRINCES HIGHWAY; Route No: HW1; Class: State Highway; Waterway: Over Sh1; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08492,BRIDGE ON SH10,NSW,Th Ballina,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-28.24448,153.55298,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: TWEED LGA; Route No: SR9999438; Class: State Road; Waterway: Chinderah Interchng; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10690,JANE STREET,NSW,Nowra,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-34.87631,150.60533,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PRINCES HIGHWAY; Route No: HW1; Class: State Highway; Waterway: Princes Hwy; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08491,BRIDGE ON SH10,NSW,Th Ballina,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-28.24487,153.55175,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: TWEED LGA; Route No: SR9999438; Class: State Road; Waterway: Chinderah Interchng; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10621,BRIDGE OVER HW1,NSW,Bulli,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-34.32257,150.91332,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PRINCES HIGHWAY; Route No: HW1; Class: State Highway; Waterway: And Woodlands Creek; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09927,BR ON QUAKERS RD,NSW,Quakers Hill,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.2,-33.73413,150.87997,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: M7; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00249,PACIFIC HIGHWAY,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.21,-33.47663,151.18937,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Highway 10; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09903,BR ON M7 SB,NSW,Glendenning,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.21,-33.76027,150.84726,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Woodstock Av; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08550,WB BR ON CAMDN VWAY,NSW,Preston,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.21,-33.95696,150.87717,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SOUTH WESTERN FREEWAY; Route No: NR6005; Class: National Highway; Waterway: Ov M5; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09847,BRIDGE ON M7 NB,NSW,Cecil Hills,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.21,-33.87691,150.84323,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: CECIL PARK-LUDDENHAM; Route No: SR535; Class: State Road; Waterway: Elizabeth Dr; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09003,MYALL ROAD,NSW,Charlestown,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.21,-32.94845,151.68497,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: CHARLESTOWN-SANDGATE HIGHWAY; Route No: HW23; Class: State Highway; Waterway: Sh23 - Myall Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00283,CAMDEN VWAY E/B ONLY,NSW,Preston,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.21,-33.95676,150.87679,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SOUTH WESTERN FREEWAY; Route No: NR6005; Class: National Highway; Waterway: M5; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00248,PACIFIC HIGHWAY,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.21,-33.4764,151.18936,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Highway 10; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00604,BR ON N/B ONLOAD R.,NSW,St. Andrews,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.21,-34.03316,150.82341,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Sh2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07730,WESTERN RAIL BRIDGE,NSW,Wentworthville,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.22,-33.80621,150.9699,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: CUMBERLAND HIGHWAY; Route No: HW13; Class: State Highway; Waterway: Ov Sh13-Freame St; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00255,"RLY BR,EAST'N X-ING",NSW,Lidcombe,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.22,-33.85566,151.06444,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: Ov F4 At Abattoirs; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10730,PVSLB BRIDGE,NSW,Shortland,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,5.22,-32.87773,151.69766,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: CHARLESTOWN-SANDGATE HIGHWAY; Route No: HW23; Class: State Highway; Waterway: Hw23; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01705,SGIRD BRIDGE,NSW,Adamstown,Hunter Precinct,TfNSW,BRIDGE,Steel Girder,Steel,,,,,,,5.22,-32.9363,151.71185,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ADAMSTOWN HEIGHTS-MAYFIELD; Route No: SR326; Class: State Road; Waterway: Mr326; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09008,BR ON COOLOONGATTA,NSW,Beverly Hills,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.22,-33.94215,151.08027,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SOUTH WESTERN FREEWAY; Route No: NR6005; Class: National Highway; Waterway: M5; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01898,THONE RIVER BRIDGE,NSW,Wauchope,Northern Precinct,TfNSW,BRIDGE,Steel Truss,Steel,,,,,,,5.22,-31.46053,152.54545,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: OXLEY HIGHWAY; Route No: HW11; Class: State Highway; Waterway: Thone River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07477,BR ON CONCORD RD -,NSW,Concord,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.23,-33.86564,151.09392,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: Mr 668 Over F.4; Source: TfNSW Vertical Clearances Oct 2023,,,,
B06714,EDWARD STREET,NSW,Wagga Wagga,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.23,-35.12009,147.37747,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: STURT HIGHWAY; Route No: HW14; Class: State Highway; Waterway: Over Hw 14; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08874,BR ON LANE COVE RD,NSW,Macquarie Park,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.23,-33.78133,151.13267,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M2 MOTORWAY; Route No: NR6002; Class: National Highway; Waterway: M2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07896,PALMERS INTERCHANGE,NSW,Toronto,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.23,-32.98741,151.51917,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: F3  Freeway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08003,RAILWAY BRIDGE,NSW,West Dubbo,West Region,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.23,-32.24359,148.59763,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NEWELL HIGHWAY; Route No: HW17; Class: State Highway; Waterway: Over Whylandra St; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09881,M7SB OFF TO M4WB ON,NSW,Eastern Creek,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.23,-33.79645,150.85514,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: M4 & Wallgrove Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08053,MT SUGARLOAF ROAD,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.23,-32.9,151.566,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Mt Sugarloaf Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09883,BR ON M7 SB,NSW,Eastern Creek,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.23,-33.79889,150.8542,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: M4; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09876,M4EB OFF TO M7SB ON,NSW,Eastern Creek,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.24,-33.79836,150.85567,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: M4; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08448,PURFLEET INTERCHANG,NSW,Taree,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,5.24,-31.94106,152.47578,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Hwy - Hw10; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09708,PSUTG BRIDGE N/B,NSW,Newcastle,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,5.24,-32.63199,151.99637,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GREAT LAKES LGA; Route No: SR9999410; Class: State Road; Waterway: Eastern Interchange; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08858,NORTHERN RAILAWY BR,NSW,Cheltenham,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.24,-33.76402,151.08289,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M2 MOTORWAY; Route No: NR6002; Class: National Highway; Waterway: M2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08032,CLARKE BRIDGE,NSW,Artarmon,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.24,-33.81389,151.18942,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NORTH SYDNEY-LANE COVE; Route No: SR651; Class: State Road; Waterway: Over Gore Hill Fwy; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08780,ELLA SIMON BRIDGE,NSW,Taree,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.24,-31.91443,152.51243,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GREATER TAREE LGA; Route No: SR9999426; Class: State Road; Waterway: Manning River Sth Channel; Source: TfNSW Vertical Clearances Oct 2023,,,,
B06723,BRIDGE ON SH2 - N/B,NSW,Gundagai,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.25,-35.05812,148.0946,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GUNDAGAI LGA; Route No: SR9999178; Class: State Road; Waterway: Over Punch Street; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10133,BRIDGE,NSW,Borella Road,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.25,-36.07547,146.9278,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Hw2 Hume; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09860,BR ON CHANDOS RD,NSW,Horsley Park,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.25,-33.83214,150.8566,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: M7; Source: TfNSW Vertical Clearances Oct 2023,,,,
B03647,1.93KM NTH TAM,NSW,Tamworth,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.25,-31.08446,150.9242,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: TAMWORTH-YETMAN; Route No: SR63; Class: State Road; Waterway: Over Peel Street; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00832,C'TOWN RD BRIDGE,NSW,Ingleburn,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.25,-34.0017,150.83986,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Hume Hwy N/B (2Nd Xing); Source: TfNSW Vertical Clearances Oct 2023,,,,
B06724,BRIDGE ON SH2 - S/B,NSW,Gundagai,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.25,-35.05798,148.09509,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GUNDAGAI LGA; Route No: SR9999178; Class: State Road; Waterway: Over Punch Street; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00750,CAMDEN BYPASS N/B BR,NSW,Narellan,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.26,-34.04049,150.74488,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: CAMPBELLTOWN-CAMDEN; Route No: SR178; Class: State Road; Waterway: Narellan Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08034,BR ON N/B OFF-LOAD,NSW,Freeway At Artarmon,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.26,-33.81272,151.18004,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NORTH SYDNEY-LANE COVE; Route No: SR651; Class: State Road; Waterway: Ramp Over Gore Hill; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11850,BRIDGE HW10,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.26,-29.52632,153.19692,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: MACLEAN LGA; Route No: SR9999274; Class: State Road; Waterway: Shark Creek; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09905,BR ON POWER ST,NSW,Plumpton,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.26,-33.75209,150.84629,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: M7; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00051,BRIDGE ON ETHEL ST,NSW,Balgowlah,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,5.26,-33.79785,151.25225,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NORTH SYDNEY-PALM BEACH; Route No: SR164; Class: State Road; Waterway: Ov Mr164-Manly Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
