bridgeId,name,region,state,lga,roadRoute,routeNumber,assetOwner,maintenanceAuthority,condition,conditionRating,postingStatus,structureType,material,clearanceHeightM,spanLengthM,totalLengthM,widthM,numberOfSpans,numberOfLanes,latitude,longitude,inspectionDate,yearBuilt,designLoad,nhvrRouteAssessed,gazetteRef,nhvrRef,aadtVehicles,freightRoute,overMassRoute,highPriorityAsset,floodImpacted,scourRisk,sourceRefURL,openDataRef,remarks
NSW-VC-06450-1,Rly Br Ov Neild Av & Craigend Street at Darlinghurst,Eastern Sydney,NSW,Eastern Harbour City,,625,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.76,,,,,,-33.87687,151.22891,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,RLY BR OV NEILD AV & CRAIGEND STREET at DARLINGHURST; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06456,Ped Bridge At Franklin St Over M4 at Parramatta,Western Sydney,NSW,Central River City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.04,,,,,,-33.82604,150.99147,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PED BRIDGE AT FRANKLIN ST OVER M4 at PARRAMATTA; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06457,Br On Windsor Road- Mr184 Ov J.Ruse Dr- at Sh13 At Northmead,Western Sydney,NSW,Central River City,,13,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.82,,,,,,-33.79169,150.99798,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR ON WINDSOR ROAD- MR184 OV J.RUSE DR- at SH13 AT NORTHMEAD; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06520,Br On Clancy St Davies Rd at Padstow Heights,Eastern Sydney,NSW,Eastern Harbour City,,190,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,7.19,,,,,,-33.96629,151.03341,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR ON CLANCY ST DAVIES RD at PADSTOW HEIGHTS; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06554,At Rocky Point Road,Hunter Valley,NSW,Hunter,,9999252,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.08,,,,,,-33.068,151.528,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PPLNK BRIDGE MR217 OVER LOCAL RD at 9.87K E OF MORRISET; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06629,Taemas Bridge,South West NSW,NSW,South West NSW,,278,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.35,,,,,,-35.00273,148.84811,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE MURRUMBIDGEE R at AT TAEMAS; SOUTH REGION / SOUTH WEST PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06686,Niloc Bridge,Illawarra,NSW,Illawarra / Shoalhaven,,2,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.1,,,,,,-34.21585,150.68374,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER SH2 at 74.2KM SOUTH SYDNEY; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06687,Emerson Rd Bridge,Illawarra,NSW,Illawarra / Shoalhaven,,6006,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.7,,,,,,-34.50447,150.79162,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON EMERSON ROAD OVER F.6 at AT DAPTO; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06714,Edward Street,South West NSW,NSW,South West NSW,,14,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.23,,,,,,-35.12009,147.37747,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,RAILWAY BRIDGE OVER HW 14 at WAGGA WAGGA; SOUTH REGION / SOUTH WEST PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06720,Bridge Over Hw2 Hume at O'Hagan St Gundagai,South West NSW,NSW,South West NSW,,2,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,8.23,,,,,,-35.05067,148.10045,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER HW2 HUME at O'HAGAN ST GUNDAGAI; SOUTH REGION / SOUTH WEST PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06723,Bridge On Sh2 - N/B Over Punch Street at At Gundagai,South West NSW,NSW,South West NSW,,9999178,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.25,,,,,,-35.05812,148.0946,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON SH2 - N/B OVER PUNCH STREET at AT GUNDAGAI; SOUTH REGION / SOUTH WEST PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06724,Bridge On Sh2 - S/B Over Punch Street at At Gundagai,South West NSW,NSW,South West NSW,,9999178,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.25,,,,,,-35.05798,148.09509,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON SH2 - S/B OVER PUNCH STREET at AT GUNDAGAI; SOUTH REGION / SOUTH WEST PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06737,Br On Stubbs St Over M4 at At Auburn,Western Sydney,NSW,Central River City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-33.83884,151.03728,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR ON STUBBS ST OVER M4 at AT AUBURN; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06745,Fowlers Rd Bridge,Illawarra,NSW,Illawarra / Shoalhaven,,6006,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.5,,,,,,-34.49936,150.79683,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON FOWLER'S ROAD OVER F.6 at AT DAPTO; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06753,Br Ov Sh5 At Fletcher St at Glenbrook,Western Sydney,NSW,Western Parkland City,,5,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.08,,,,,,-33.76106,150.61375,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR OV SH5 AT FLETCHER ST at GLENBROOK; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06794,"Nwe 1-7, 4N & 3N )",Eastern Sydney,NSW,Eastern Harbour City,,165,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.87,,,,,,-33.87084,151.20305,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR OV DARLING HARBOUR GOODS YD at (PE 12 - 17; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06797,"4S & 3S, Enw 7-1, Dnw 4-1",Eastern Sydney,NSW,Eastern Harbour City,,165,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.41,,,,,,-33.87354,151.20291,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR OV DARLING HARBOUR GOODS YARD at ENW 7-1 DNW 4-1; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06799,Pedestrian Bridge Ov Wakehurst Parkwy at At French'S Forest,Eastern Sydney,NSW,Eastern Harbour City,,397,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.17,,,,,,-33.75551,151.23366,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE OV WAKEHURST PARKWY at AT FRENCH'S FOREST; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06802,Br On Coleman St M4 at Mays Hill,Western Sydney,NSW,Central River City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.28,,,,,,-33.81921,150.98165,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR ON COLEMAN ST M4 at MAYS HILL; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06839,Pedestrian Bridge Ov Sydney Road at At Balgowlah,Eastern Sydney,NSW,Eastern Harbour City,,159,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-33.79571,151.25408,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE OV SYDNEY ROAD at AT BALGOWLAH; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06848,Bridge On M4 Over Silverwater Road at At Silverwater,Western Sydney,NSW,Central River City,,190,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.16,,,,,,-33.84285,151.04422,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON M4 OVER SILVERWATER ROAD at AT SILVERWATER; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06851,Pitt St Br Ov F4 At Merrylands at West,Western Sydney,NSW,Central River City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.98,,,,,,-33.82727,150.99408,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PITT ST BR OV F4 AT MERRYLANDS at WEST; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06863,Sparks Road,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.06,,,,,,-33.22842,151.42211,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SGIRD  BRIDGE F3- SPARKS RD at 94.2 K N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06864,Steve Eliot Bridge,Hunter Valley,NSW,Hunter,,9999505,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.46,,,,,,-33.25128,151.40439,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,N/B SGIRD  BRIDGE ST.JOHNS RD at 90.5KM NTH OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06865,Steve Eliot Bridge,Hunter Valley,NSW,Hunter,,9999092,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.69,,,,,,-33.25128,151.40493,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,S/B SGIRD BRIDGE ST.JOHNS RD at 95.3KM NTH OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06866,Alison Road,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.35,,,,,,-33.276,151.406,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SGIRD  BRIDGE M1  ON ALISON RD at 88.3 KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06901,Pedo At Pomeroy St F4 at Nth Strathfield,Western Sydney,NSW,Central River City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.13,,,,,,-33.86098,151.07987,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDO AT POMEROY ST F4 at NTH STRATHFIELD; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06902,Pedestrian Bridge Gw Hwy at Leura School,Western Sydney,NSW,Western Parkland City,,5,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.76,,,,,,-33.71182,150.33596,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE GW HWY at LEURA SCHOOL; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-06908,Wyong Road,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.87,,,,,,-33.30465,151.40185,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PVSLB BRIDGE M1 MOTORWAY at 85 K N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07206,Pedestrian Bridge Over Mr611 at At Shellharbour Sq.,Illawarra,NSW,Illawarra / Shoalhaven,,611,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.2,,,,,,-34.56219,150.8404,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE OVER MR611 at AT SHELLHARBOUR SQ.; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07209,Pacific Highway,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,16.51,,,,,,-33.4351,151.26237,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PBOXG  BRIDGE F3- SH10 MOONEY at 63.4KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07247,Pedestrian Bridge Ov Moore-Oxley-Byps at At Campbelltown,Western Sydney,NSW,Western Parkland City,,177,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.17,,,,,,-34.06062,150.82495,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE OV MOORE-OXLEY-BYPS at AT CAMPBELLTOWN; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07260,Old Tuggerah Rd,Hunter Valley,NSW,Hunter,,9999505,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.62,,,,,,-33.31865,151.39464,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SARCH (ARMCO) TUNNEL OLD TUGGERAH RD at 83.4KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07268,Pedestrian Bridge Ov Sh1 At Forest Rd at At Kirrawee,Eastern Sydney,NSW,Eastern Harbour City,,1,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-34.03844,151.06418,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE OV SH1 AT FOREST RD at AT KIRRAWEE; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07271,Bridge  Over Sh2 Avon Dam Road at At Bargo,Illawarra,NSW,Illawarra / Shoalhaven,,2,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.6,,,,,,-34.30998,150.60169,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE  OVER SH2 AVON DAM ROAD at AT BARGO; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07275,Mws & Db Pipeline Bridge Over Sh2 at At Avon Dam Rd,Illawarra,NSW,Illawarra / Shoalhaven,,2,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.7,,,,,,-34.31006,150.60159,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,MWS & DB PIPELINE BRIDGE OVER SH2 at AT AVON DAM RD; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07278,Drayton Coal Mine,Hunter Valley,NSW,Hunter,,9,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,8.64,,,,,,-32.3365,150.95373,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PGIRD RAIL BRIDGE NEW ENGLAND HWY HW9 at 80.1KM W OF M/LAND; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07281,Pgird Bridge Hw10-Munmorah at 53.94 K S Of Hexham,Hunter Valley,NSW,Hunter,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-33.19023,151.57666,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PGIRD BRIDGE HW10-MUNMORAH at 53.94 K S OF HEXHAM; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07300,Mangrove Road,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.38,,,,,,-33.36566,151.33169,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,CBOXG  BRIDGE M1 MOTORWAY at 75.3KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07302,Dr George Munro Br,Western Sydney,NSW,Western Parkland City,,5,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.46,,,,,,-33.74395,150.60973,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE OVER SH5 at AT BLAXLAND; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07357,Mcpherson Rd,Hunter Valley,NSW,Hunter,,9999505,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.8,,,,,,-33.29196,151.40578,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,N/B PPLNK  BRIDGE MCPHERSON RD at 86.6 KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07358,Mcpherson Rd,Hunter Valley,NSW,Hunter,,9999505,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.91,,,,,,-33.29211,151.40618,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,S/B PPLNK  BRIDGE MCPHERSON RD at 86.5 KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07366,Reeves Street,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.82,,,,,,-33.39559,151.29707,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PTROG  BRIDGE F3 ON REEVES ST at 69.7KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07371,Br On Edgeworth Da- Vid Av.-Sr2043 Over at F.3 At Wahroonga,Eastern Sydney,NSW,Eastern Harbour City,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.44,,,,,,-33.70836,151.11743,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR ON EDGEWORTH DA- VID AV.-SR2043 OVER at F.3 AT WAHROONGA; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07374,Pedestrian Bridge Over F6 Between Laver Rd And at Compton St At Dapto,Illawarra,NSW,Illawarra / Shoalhaven,,6006,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.8,,,,,,-34.51357,150.7896,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE OVER F6 BETWEEN LAVER RD AND at COMPTON ST AT DAPTO; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07375,Flinders Street Bridge,Illawarra,NSW,Illawarra / Shoalhaven,,626,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-34.40753,150.89111,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE  OVER MR626 NORTHERN DISTRIBUTOR at AT NORTH WOLLONGONG; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07413,Ped Br Ov On-Load From M4 To James Ruse Dr at At Rosehill,Western Sydney,NSW,Central River City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,8.51,,,,,,-33.82819,151.02058,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PED BR OV ON-LOAD FROM M4 TO JAMES RUSE DR at AT ROSEHILL; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07444,Pedestrian Bridge Ov Joseph St-Sh13 at Cabramatta P.School,Western Sydney,NSW,Western Parkland City,,13,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.21,,,,,,-33.89621,150.9218,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE OV JOSEPH ST-SH13 at CABRAMATTA P.SCHOOL; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07446,"W/B Br On Mr178 - Narellan Rd, Ov Sh2 at Campbelltown",Western Sydney,NSW,Western Parkland City,,2,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-34.0622,150.7855,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,"W/B BR ON MR178 - NARELLAN RD, OV SH2 at CAMPBELLTOWN; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023"
NSW-VC-07448,Ourimbah Ck Rd,Hunter Valley,NSW,Hunter,,9999505,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.42,,,,,,-33.34839,151.36571,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SGIRD BRIDGE S/B F3 - OURIMBAH RD CK at 79.1 KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07452,Wallarah Inter,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.95,,,,,,-33.21539,151.44757,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SGIRD BRIDGE F3- NB UNLOAD RAMP at 99.2KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07454,Tooheys Rd,Hunter Valley,NSW,Hunter,,5050200,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.61,,,,,,-33.20584,151.45681,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SARCH (ARMCO) TUNNEL TOOHEYS RD at 98.4 KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07455,Hue Hue Road,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.15,,,,,,-33.18128,151.46717,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SGIRD  BRIDGE F3-HUE HUE RD at 101.5KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-07457,Bushells Ridge Road,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.5,,,,,,-33.19369,151.46574,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SGIRD  BRIDGE PACIFIC MOTORWAY - M1 at 100.1KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
